img_path,label
EPL_Players_Preprocessed_224x224_60/Gabriel_Martinelli/augmented_1.jpg,Gabriel_Martinelli
EPL_Players_Preprocessed_224x224_60/Mohamed_Salah/original_47.jpg,Mohamed_Salah
EPL_Players_Preprocessed_224x224_60/Ben_White/original_6.jpg,Ben_White
EPL_Players_Preprocessed_224x224_60/Ben_Davies/augmented_23.jpg,Ben_Davies
EPL_Players_Preprocessed_224x224_60/Curtis_Jones/augmented_4.jpg,Curtis_Jones
EPL_Players_Preprocessed_224x224_60/Jurrien_Timber/augmented_13.jpg,Jurrien_Timber
EPL_Players_Preprocessed_224x224_60/Andre_Onana/augmented_17.jpg,Andre_Onana
EPL_Players_Preprocessed_224x224_60/Son_Hueng-Min/augmented_7.jpg,Son_Hueng-Min
EPL_Players_Preprocessed_224x224_60/Wataru_Endo/augmented_8.jpg,Wataru_Endo
EPL_Players_Preprocessed_224x224_60/Trent_Alexander-Arnold/original_50.jpg,Trent_Alexander-Arnold
EPL_Players_Preprocessed_224x224_60/Enzo_Fernandez/original_26.jpg,Enzo_Fernandez
EPL_Players_Preprocessed_224x224_60/Bernardo_Silva/original_23.jpg,Bernardo_Silva
EPL_Players_Preprocessed_224x224_60/David_Raya/original_26.jpg,David_Raya
EPL_Players_Preprocessed_224x224_60/Guglielmo_Vicario/original_32.jpg,Guglielmo_Vicario
EPL_Players_Preprocessed_224x224_60/Matheus_Nunes/original_19.jpg,Matheus_Nunes
EPL_Players_Preprocessed_224x224_60/Casemiro/original_20.jpg,Casemiro
EPL_Players_Preprocessed_224x224_60/Dominic_Solanke/original_33.jpg,Dominic_Solanke
EPL_Players_Preprocessed_224x224_60/Bernardo_Silva/original_24.jpg,Bernardo_Silva
EPL_Players_Preprocessed_224x224_60/Matheus_Nunes/original_17.jpg,Matheus_Nunes
EPL_Players_Preprocessed_224x224_60/Andy_Robertson/original_16.jpg,Andy_Robertson
EPL_Players_Preprocessed_224x224_60/Bernardo_Silva/original_26.jpg,Bernardo_Silva
EPL_Players_Preprocessed_224x224_60/Micky_van_de_Ven/original_21.jpg,Micky_van_de_Ven
EPL_Players_Preprocessed_224x224_60/Reece_James/augmented_22.jpg,Reece_James
EPL_Players_Preprocessed_224x224_60/Reece_James/augmented_10.jpg,Reece_James
EPL_Players_Preprocessed_224x224_60/Cody_Gakpo/augmented_6.jpg,Cody_Gakpo
EPL_Players_Preprocessed_224x224_60/Richarlison/augmented_8.jpg,Richarlison
EPL_Players_Preprocessed_224x224_60/John_Stones/original_18.jpg,John_Stones
EPL_Players_Preprocessed_224x224_60/Kyle_Walker/original_22.jpg,Kyle_Walker
EPL_Players_Preprocessed_224x224_60/Gabriel_Martinelli/original_10.jpg,Gabriel_Martinelli
EPL_Players_Preprocessed_224x224_60/Nathan_Ake/original_25.jpg,Nathan_Ake
EPL_Players_Preprocessed_224x224_60/Alexis_Mac_Allister/original_20.jpg,Alexis_Mac_Allister
EPL_Players_Preprocessed_224x224_60/Luke_Shaw/augmented_5.jpg,Luke_Shaw
EPL_Players_Preprocessed_224x224_60/Kyle_Walker/original_0.jpg,Kyle_Walker
EPL_Players_Preprocessed_224x224_60/James_Maddison/original_46.jpg,James_Maddison
EPL_Players_Preprocessed_224x224_60/Axel_Disasi/original_24.jpg,Axel_Disasi
EPL_Players_Preprocessed_224x224_60/Jadon_Sancho/original_14.jpg,Jadon_Sancho
EPL_Players_Preprocessed_224x224_60/Riccardo_Calafiori/augmented_5.jpg,Riccardo_Calafiori
EPL_Players_Preprocessed_224x224_60/Wataru_Endo/original_23.jpg,Wataru_Endo
EPL_Players_Preprocessed_224x224_60/Mohamed_Salah/original_27.jpg,Mohamed_Salah
EPL_Players_Preprocessed_224x224_60/Martin_Odegaard/original_28.jpg,Martin_Odegaard
EPL_Players_Preprocessed_224x224_60/Ruben_Dias/augmented_11.jpg,Ruben_Dias
EPL_Players_Preprocessed_224x224_60/Guglielmo_Vicario/original_35.jpg,Guglielmo_Vicario
EPL_Players_Preprocessed_224x224_60/Joe_Gomez/augmented_10.jpg,Joe_Gomez
EPL_Players_Preprocessed_224x224_60/Kevin_De_Bruyne/original_33.jpg,Kevin_De_Bruyne
EPL_Players_Preprocessed_224x224_60/Mateo_Kovacic/original_12.jpg,Mateo_Kovacic
EPL_Players_Preprocessed_224x224_60/John_Stones/original_23.jpg,John_Stones
EPL_Players_Preprocessed_224x224_60/Ben_White/augmented_15.jpg,Ben_White
EPL_Players_Preprocessed_224x224_60/Timo_Werner/original_25.jpg,Timo_Werner
EPL_Players_Preprocessed_224x224_60/Gabriel_Martinelli/original_18.jpg,Gabriel_Martinelli
EPL_Players_Preprocessed_224x224_60/Gabriel_Magalhaes/original_40.jpg,Gabriel_Magalhaes
EPL_Players_Preprocessed_224x224_60/Jadon_Sancho/original_47.jpg,Jadon_Sancho
EPL_Players_Preprocessed_224x224_60/Destiny_Udogie/original_25.jpg,Destiny_Udogie
EPL_Players_Preprocessed_224x224_60/Bruno_Fernandes/original_46.jpg,Bruno_Fernandes
EPL_Players_Preprocessed_224x224_60/John_Stones/original_14.jpg,John_Stones
EPL_Players_Preprocessed_224x224_60/Rodrigo_Bentancur/original_7.jpg,Rodrigo_Bentancur
EPL_Players_Preprocessed_224x224_60/Leandro_Trossard/original_37.jpg,Leandro_Trossard
EPL_Players_Preprocessed_224x224_60/Takehiro_Tomiyasu/original_23.jpg,Takehiro_Tomiyasu
EPL_Players_Preprocessed_224x224_60/Cole_Palmer/augmented_1.jpg,Cole_Palmer
EPL_Players_Preprocessed_224x224_60/Robert_Sanchez/augmented_2.jpg,Robert_Sanchez
EPL_Players_Preprocessed_224x224_60/Kobbie_Mainoo/original_21.jpg,Kobbie_Mainoo
EPL_Players_Preprocessed_224x224_60/Guglielmo_Vicario/original_38.jpg,Guglielmo_Vicario
EPL_Players_Preprocessed_224x224_60/Bruno_Fernandes/original_17.jpg,Bruno_Fernandes
EPL_Players_Preprocessed_224x224_60/Leandro_Trossard/augmented_4.jpg,Leandro_Trossard
EPL_Players_Preprocessed_224x224_60/Mykhailo_Mudryk/original_3.jpg,Mykhailo_Mudryk
EPL_Players_Preprocessed_224x224_60/Wataru_Endo/original_46.jpg,Wataru_Endo
EPL_Players_Preprocessed_224x224_60/Joe_Gomez/augmented_13.jpg,Joe_Gomez
EPL_Players_Preprocessed_224x224_60/Curtis_Jones/original_26.jpg,Curtis_Jones
EPL_Players_Preprocessed_224x224_60/William_Saliba/original_10.jpg,William_Saliba
EPL_Players_Preprocessed_224x224_60/Andy_Robertson/original_43.jpg,Andy_Robertson
EPL_Players_Preprocessed_224x224_60/Luke_Shaw/original_13.jpg,Luke_Shaw
EPL_Players_Preprocessed_224x224_60/Ryan_Gravenberch/original_30.jpg,Ryan_Gravenberch
EPL_Players_Preprocessed_224x224_60/Dominik_Szoboszlai/augmented_6.jpg,Dominik_Szoboszlai
EPL_Players_Preprocessed_224x224_60/Antony/original_35.jpg,Antony
EPL_Players_Preprocessed_224x224_60/Martin_Odegaard/original_30.jpg,Martin_Odegaard
EPL_Players_Preprocessed_224x224_60/Ederson/original_35.jpg,Ederson
EPL_Players_Preprocessed_224x224_60/Rodri/original_14.jpg,Rodri
EPL_Players_Preprocessed_224x224_60/Micky_van_de_Ven/augmented_9.jpg,Micky_van_de_Ven
EPL_Players_Preprocessed_224x224_60/Riccardo_Calafiori/original_18.jpg,Riccardo_Calafiori
EPL_Players_Preprocessed_224x224_60/Raheem_Sterling/original_43.jpg,Raheem_Sterling
EPL_Players_Preprocessed_224x224_60/Erling_Haaland/original_20.jpg,Erling_Haaland
EPL_Players_Preprocessed_224x224_60/Cody_Gakpo/original_14.jpg,Cody_Gakpo
EPL_Players_Preprocessed_224x224_60/Darwin_Nunez/original_18.jpg,Darwin_Nunez
EPL_Players_Preprocessed_224x224_60/Kieran_Tierney/original_24.jpg,Kieran_Tierney
EPL_Players_Preprocessed_224x224_60/Alisson_Becker/original_21.jpg,Alisson_Becker
EPL_Players_Preprocessed_224x224_60/Matthijs_deLigt/augmented_31.jpg,Matthijs_deLigt
EPL_Players_Preprocessed_224x224_60/Manuel_Akanji/original_21.jpg,Manuel_Akanji
EPL_Players_Preprocessed_224x224_60/Brennan_Johnson/augmented_6.jpg,Brennan_Johnson
EPL_Players_Preprocessed_224x224_60/Dejan_Kulusevski/original_12.jpg,Dejan_Kulusevski
EPL_Players_Preprocessed_224x224_60/Reece_James/augmented_13.jpg,Reece_James
EPL_Players_Preprocessed_224x224_60/Micky_van_de_Ven/original_32.jpg,Micky_van_de_Ven
EPL_Players_Preprocessed_224x224_60/Rasmus_Hojlund/original_41.jpg,Rasmus_Hojlund
EPL_Players_Preprocessed_224x224_60/Ruben_Dias/augmented_1.jpg,Ruben_Dias
EPL_Players_Preprocessed_224x224_60/Gabriel_Martinelli/augmented_19.jpg,Gabriel_Martinelli
EPL_Players_Preprocessed_224x224_60/Martin_Odegaard/original_12.jpg,Martin_Odegaard
EPL_Players_Preprocessed_224x224_60/Bruno_Fernandes/original_47.jpg,Bruno_Fernandes
EPL_Players_Preprocessed_224x224_60/Diogo_Dalot/augmented_13.jpg,Diogo_Dalot
EPL_Players_Preprocessed_224x224_60/Ben_Davies/augmented_7.jpg,Ben_Davies
EPL_Players_Preprocessed_224x224_60/Mateo_Kovacic/augmented_10.jpg,Mateo_Kovacic
EPL_Players_Preprocessed_224x224_60/Marcus_Rashford/original_11.jpg,Marcus_Rashford
EPL_Players_Preprocessed_224x224_60/Enzo_Fernandez/original_12.jpg,Enzo_Fernandez
EPL_Players_Preprocessed_224x224_60/Romeo_Lavia/original_24.jpg,Romeo_Lavia
EPL_Players_Preprocessed_224x224_60/Alisson_Becker/original_8.jpg,Alisson_Becker
EPL_Players_Preprocessed_224x224_60/Erling_Haaland/original_11.jpg,Erling_Haaland
EPL_Players_Preprocessed_224x224_60/Reece_James/augmented_31.jpg,Reece_James
EPL_Players_Preprocessed_224x224_60/Manuel_Ugarte/original_6.jpg,Manuel_Ugarte
EPL_Players_Preprocessed_224x224_60/Cole_Palmer/original_27.jpg,Cole_Palmer
EPL_Players_Preprocessed_224x224_60/Bernardo_Silva/original_5.jpg,Bernardo_Silva
EPL_Players_Preprocessed_224x224_60/Rodrigo_Bentancur/original_3.jpg,Rodrigo_Bentancur
EPL_Players_Preprocessed_224x224_60/Mason_Mount/original_16.jpg,Mason_Mount
EPL_Players_Preprocessed_224x224_60/Kyle_Walker/original_28.jpg,Kyle_Walker
EPL_Players_Preprocessed_224x224_60/Phil_Foden/original_33.jpg,Phil_Foden
EPL_Players_Preprocessed_224x224_60/Enzo_Fernandez/augmented_14.jpg,Enzo_Fernandez
EPL_Players_Preprocessed_224x224_60/Reece_James/augmented_12.jpg,Reece_James
EPL_Players_Preprocessed_224x224_60/Alexis_Mac_Allister/augmented_3.jpg,Alexis_Mac_Allister
EPL_Players_Preprocessed_224x224_60/John_Stones/original_47.jpg,John_Stones
EPL_Players_Preprocessed_224x224_60/Romeo_Lavia/augmented_0.jpg,Romeo_Lavia
EPL_Players_Preprocessed_224x224_60/Takehiro_Tomiyasu/original_2.jpg,Takehiro_Tomiyasu
EPL_Players_Preprocessed_224x224_60/Alisson_Becker/original_5.jpg,Alisson_Becker
EPL_Players_Preprocessed_224x224_60/Ibrahima_Konate/augmented_3.jpg,Ibrahima_Konate
EPL_Players_Preprocessed_224x224_60/William_Saliba/augmented_7.jpg,William_Saliba
EPL_Players_Preprocessed_224x224_60/Raheem_Sterling/original_0.jpg,Raheem_Sterling
EPL_Players_Preprocessed_224x224_60/Alexis_Mac_Allister/original_13.jpg,Alexis_Mac_Allister
EPL_Players_Preprocessed_224x224_60/Takehiro_Tomiyasu/original_14.jpg,Takehiro_Tomiyasu
EPL_Players_Preprocessed_224x224_60/Cole_Palmer/original_5.jpg,Cole_Palmer
EPL_Players_Preprocessed_224x224_60/Darwin_Nunez/original_5.jpg,Darwin_Nunez
EPL_Players_Preprocessed_224x224_60/Dejan_Kulusevski/original_6.jpg,Dejan_Kulusevski
EPL_Players_Preprocessed_224x224_60/Manuel_Akanji/original_0.jpg,Manuel_Akanji
EPL_Players_Preprocessed_224x224_60/William_Saliba/original_23.jpg,William_Saliba
EPL_Players_Preprocessed_224x224_60/Virgil_Van_Dijk/original_10.jpg,Virgil_Van_Dijk
EPL_Players_Preprocessed_224x224_60/Timo_Werner/augmented_5.jpg,Timo_Werner
EPL_Players_Preprocessed_224x224_60/Dominik_Szoboszlai/original_0.jpg,Dominik_Szoboszlai
EPL_Players_Preprocessed_224x224_60/Nicolas_Jackson/original_18.jpg,Nicolas_Jackson
EPL_Players_Preprocessed_224x224_60/Ben_White/original_20.jpg,Ben_White
EPL_Players_Preprocessed_224x224_60/Harry_Maguire/original_23.jpg,Harry_Maguire
EPL_Players_Preprocessed_224x224_60/Erling_Haaland/original_28.jpg,Erling_Haaland
EPL_Players_Preprocessed_224x224_60/Phil_Foden/original_34.jpg,Phil_Foden
EPL_Players_Preprocessed_224x224_60/Rasmus_Hojlund/original_29.jpg,Rasmus_Hojlund
EPL_Players_Preprocessed_224x224_60/Erling_Haaland/original_17.jpg,Erling_Haaland
EPL_Players_Preprocessed_224x224_60/Micky_van_de_Ven/original_20.jpg,Micky_van_de_Ven
EPL_Players_Preprocessed_224x224_60/Gabriel_Magalhaes/original_9.jpg,Gabriel_Magalhaes
EPL_Players_Preprocessed_224x224_60/Jadon_Sancho/original_16.jpg,Jadon_Sancho
EPL_Players_Preprocessed_224x224_60/Dominic_Solanke/original_27.jpg,Dominic_Solanke
EPL_Players_Preprocessed_224x224_60/Erling_Haaland/original_5.jpg,Erling_Haaland
EPL_Players_Preprocessed_224x224_60/Timo_Werner/original_16.jpg,Timo_Werner
EPL_Players_Preprocessed_224x224_60/Ben_White/original_16.jpg,Ben_White
EPL_Players_Preprocessed_224x224_60/Nathan_Ake/original_0.jpg,Nathan_Ake
EPL_Players_Preprocessed_224x224_60/Ben_White/original_19.jpg,Ben_White
EPL_Players_Preprocessed_224x224_60/Thomas_Partey/original_18.jpg,Thomas_Partey
EPL_Players_Preprocessed_224x224_60/Dominic_Solanke/original_17.jpg,Dominic_Solanke
EPL_Players_Preprocessed_224x224_60/Rodrigo_Bentancur/augmented_11.jpg,Rodrigo_Bentancur
EPL_Players_Preprocessed_224x224_60/Ederson/original_30.jpg,Ederson
EPL_Players_Preprocessed_224x224_60/Jack_Grealish/original_37.jpg,Jack_Grealish
EPL_Players_Preprocessed_224x224_60/Andy_Robertson/original_36.jpg,Andy_Robertson
EPL_Players_Preprocessed_224x224_60/Riccardo_Calafiori/original_20.jpg,Riccardo_Calafiori
EPL_Players_Preprocessed_224x224_60/Marcus_Rashford/augmented_2.jpg,Marcus_Rashford
EPL_Players_Preprocessed_224x224_60/Brennan_Johnson/original_13.jpg,Brennan_Johnson
EPL_Players_Preprocessed_224x224_60/Ederson/augmented_20.jpg,Ederson
EPL_Players_Preprocessed_224x224_60/Marcus_Rashford/original_10.jpg,Marcus_Rashford
EPL_Players_Preprocessed_224x224_60/Ruben_Dias/original_29.jpg,Ruben_Dias
EPL_Players_Preprocessed_224x224_60/Cody_Gakpo/augmented_7.jpg,Cody_Gakpo
EPL_Players_Preprocessed_224x224_60/Richarlison/original_14.jpg,Richarlison
EPL_Players_Preprocessed_224x224_60/Lisandro_Martinez/augmented_15.jpg,Lisandro_Martinez
EPL_Players_Preprocessed_224x224_60/Declan_Rice/original_49.jpg,Declan_Rice
EPL_Players_Preprocessed_224x224_60/Matheus_Nunes/augmented_4.jpg,Matheus_Nunes
EPL_Players_Preprocessed_224x224_60/Declan_Rice/original_25.jpg,Declan_Rice
EPL_Players_Preprocessed_224x224_60/Jurrien_Timber/original_6.jpg,Jurrien_Timber
EPL_Players_Preprocessed_224x224_60/Timo_Werner/augmented_22.jpg,Timo_Werner
EPL_Players_Preprocessed_224x224_60/Kevin_De_Bruyne/original_5.jpg,Kevin_De_Bruyne
EPL_Players_Preprocessed_224x224_60/Takehiro_Tomiyasu/original_40.jpg,Takehiro_Tomiyasu
EPL_Players_Preprocessed_224x224_60/Ederson/original_18.jpg,Ederson
EPL_Players_Preprocessed_224x224_60/Richarlison/original_11.jpg,Richarlison
EPL_Players_Preprocessed_224x224_60/Kevin_De_Bruyne/augmented_7.jpg,Kevin_De_Bruyne
EPL_Players_Preprocessed_224x224_60/Bukayo_Saka/original_53.jpg,Bukayo_Saka
EPL_Players_Preprocessed_224x224_60/Robert_Sanchez/augmented_11.jpg,Robert_Sanchez
EPL_Players_Preprocessed_224x224_60/Declan_Rice/original_40.jpg,Declan_Rice
EPL_Players_Preprocessed_224x224_60/Luis_Diaz/augmented_11.jpg,Luis_Diaz
EPL_Players_Preprocessed_224x224_60/Bruno_Fernandes/original_4.jpg,Bruno_Fernandes
EPL_Players_Preprocessed_224x224_60/Alexis_Mac_Allister/original_31.jpg,Alexis_Mac_Allister
EPL_Players_Preprocessed_224x224_60/Manuel_Ugarte/original_8.jpg,Manuel_Ugarte
EPL_Players_Preprocessed_224x224_60/Phil_Foden/original_29.jpg,Phil_Foden
EPL_Players_Preprocessed_224x224_60/Thomas_Partey/augmented_22.jpg,Thomas_Partey
EPL_Players_Preprocessed_224x224_60/Jeremy_Doku/original_6.jpg,Jeremy_Doku
EPL_Players_Preprocessed_224x224_60/Son_Hueng-Min/original_7.jpg,Son_Hueng-Min
EPL_Players_Preprocessed_224x224_60/Lisandro_Martinez/original_8.jpg,Lisandro_Martinez
EPL_Players_Preprocessed_224x224_60/Mason_Mount/augmented_18.jpg,Mason_Mount
EPL_Players_Preprocessed_224x224_60/Wataru_Endo/original_8.jpg,Wataru_Endo
EPL_Players_Preprocessed_224x224_60/Mateo_Kovacic/augmented_4.jpg,Mateo_Kovacic
EPL_Players_Preprocessed_224x224_60/Alexis_Mac_Allister/original_0.jpg,Alexis_Mac_Allister
EPL_Players_Preprocessed_224x224_60/Mykhailo_Mudryk/augmented_9.jpg,Mykhailo_Mudryk
EPL_Players_Preprocessed_224x224_60/Joe_Gomez/original_15.jpg,Joe_Gomez
EPL_Players_Preprocessed_224x224_60/Jack_Grealish/original_0.jpg,Jack_Grealish
EPL_Players_Preprocessed_224x224_60/Ibrahima_Konate/augmented_0.jpg,Ibrahima_Konate
EPL_Players_Preprocessed_224x224_60/Casemiro/augmented_13.jpg,Casemiro
EPL_Players_Preprocessed_224x224_60/Reece_James/original_2.jpg,Reece_James
EPL_Players_Preprocessed_224x224_60/Phil_Foden/original_20.jpg,Phil_Foden
EPL_Players_Preprocessed_224x224_60/Dejan_Kulusevski/augmented_0.jpg,Dejan_Kulusevski
EPL_Players_Preprocessed_224x224_60/Ederson/augmented_11.jpg,Ederson
EPL_Players_Preprocessed_224x224_60/Kai_Havertz/original_13.jpg,Kai_Havertz
EPL_Players_Preprocessed_224x224_60/Kai_Havertz/original_44.jpg,Kai_Havertz
EPL_Players_Preprocessed_224x224_60/Bukayo_Saka/original_57.jpg,Bukayo_Saka
EPL_Players_Preprocessed_224x224_60/Marcus_Rashford/original_48.jpg,Marcus_Rashford
EPL_Players_Preprocessed_224x224_60/Cody_Gakpo/original_19.jpg,Cody_Gakpo
EPL_Players_Preprocessed_224x224_60/Kyle_Walker/original_3.jpg,Kyle_Walker
EPL_Players_Preprocessed_224x224_60/Phil_Foden/original_41.jpg,Phil_Foden
EPL_Players_Preprocessed_224x224_60/Lisandro_Martinez/original_10.jpg,Lisandro_Martinez
EPL_Players_Preprocessed_224x224_60/Leandro_Trossard/original_21.jpg,Leandro_Trossard
EPL_Players_Preprocessed_224x224_60/Mateo_Kovacic/original_1.jpg,Mateo_Kovacic
EPL_Players_Preprocessed_224x224_60/Gabriel_Martinelli/original_2.jpg,Gabriel_Martinelli
EPL_Players_Preprocessed_224x224_60/Dominik_Szoboszlai/original_28.jpg,Dominik_Szoboszlai
EPL_Players_Preprocessed_224x224_60/Josko_Gvardiol/original_3.jpg,Josko_Gvardiol
EPL_Players_Preprocessed_224x224_60/Pedro_Neto/original_40.jpg,Pedro_Neto
EPL_Players_Preprocessed_224x224_60/Kyle_Walker/augmented_13.jpg,Kyle_Walker
EPL_Players_Preprocessed_224x224_60/Virgil_Van_Dijk/augmented_4.jpg,Virgil_Van_Dijk
EPL_Players_Preprocessed_224x224_60/Josko_Gvardiol/original_15.jpg,Josko_Gvardiol
EPL_Players_Preprocessed_224x224_60/Luke_Shaw/original_35.jpg,Luke_Shaw
EPL_Players_Preprocessed_224x224_60/Romeo_Lavia/original_21.jpg,Romeo_Lavia
EPL_Players_Preprocessed_224x224_60/Manuel_Akanji/augmented_11.jpg,Manuel_Akanji
EPL_Players_Preprocessed_224x224_60/Kai_Havertz/original_30.jpg,Kai_Havertz
EPL_Players_Preprocessed_224x224_60/Joao_Felix/original_5.jpg,Joao_Felix
EPL_Players_Preprocessed_224x224_60/Diogo_Dalot/original_27.jpg,Diogo_Dalot
EPL_Players_Preprocessed_224x224_60/Phil_Foden/original_38.jpg,Phil_Foden
EPL_Players_Preprocessed_224x224_60/Ben_Chilwell/augmented_0.jpg,Ben_Chilwell
EPL_Players_Preprocessed_224x224_60/Joao_Felix/original_24.jpg,Joao_Felix
EPL_Players_Preprocessed_224x224_60/Martin_Odegaard/augmented_9.jpg,Martin_Odegaard
EPL_Players_Preprocessed_224x224_60/Manuel_Akanji/augmented_5.jpg,Manuel_Akanji
EPL_Players_Preprocessed_224x224_60/Axel_Disasi/original_0.jpg,Axel_Disasi
EPL_Players_Preprocessed_224x224_60/Bruno_Fernandes/original_20.jpg,Bruno_Fernandes
EPL_Players_Preprocessed_224x224_60/William_Saliba/original_25.jpg,William_Saliba
EPL_Players_Preprocessed_224x224_60/Micky_van_de_Ven/original_5.jpg,Micky_van_de_Ven
EPL_Players_Preprocessed_224x224_60/Kai_Havertz/original_18.jpg,Kai_Havertz
EPL_Players_Preprocessed_224x224_60/Romeo_Lavia/augmented_21.jpg,Romeo_Lavia
EPL_Players_Preprocessed_224x224_60/Luis_Diaz/original_3.jpg,Luis_Diaz
EPL_Players_Preprocessed_224x224_60/Mykhailo_Mudryk/original_32.jpg,Mykhailo_Mudryk
EPL_Players_Preprocessed_224x224_60/Matheus_Nunes/original_21.jpg,Matheus_Nunes
EPL_Players_Preprocessed_224x224_60/Matheus_Nunes/augmented_12.jpg,Matheus_Nunes
EPL_Players_Preprocessed_224x224_60/Ibrahima_Konate/original_31.jpg,Ibrahima_Konate
EPL_Players_Preprocessed_224x224_60/Jurrien_Timber/original_10.jpg,Jurrien_Timber
EPL_Players_Preprocessed_224x224_60/Wataru_Endo/augmented_12.jpg,Wataru_Endo
EPL_Players_Preprocessed_224x224_60/Victor_Lindelof/augmented_2.jpg,Victor_Lindelof
EPL_Players_Preprocessed_224x224_60/Joe_Gomez/original_31.jpg,Joe_Gomez
EPL_Players_Preprocessed_224x224_60/Rasmus_Hojlund/original_19.jpg,Rasmus_Hojlund
EPL_Players_Preprocessed_224x224_60/Nathan_Ake/original_37.jpg,Nathan_Ake
EPL_Players_Preprocessed_224x224_60/Son_Hueng-Min/original_34.jpg,Son_Hueng-Min
EPL_Players_Preprocessed_224x224_60/John_Stones/original_8.jpg,John_Stones
EPL_Players_Preprocessed_224x224_60/Gabriel_Martinelli/original_0.jpg,Gabriel_Martinelli
EPL_Players_Preprocessed_224x224_60/John_Stones/original_44.jpg,John_Stones
